
ANIME_OBJ,0.0,0.0,-1.9617750644683838,4.897155760907879e-07,0.0,-0.0,1.0,1.0,1.0
ANIME_OBJ.001,-6.295626163482666,0.2320132553577423,-0.9589938521385193,4.897155760907879e-07,-1.6393381357192993,-0.0,0.2763570547103882,0.2763570547103882,0.2763570547103882
ANIME_OBJ.002,-5.667377471923828,-0.060948312282562256,0.756242573261261,4.897155760907879e-07,-1.6393381357192993,-0.0,0.3556549847126007,0.3556550145149231,0.3556549847126007
ANIME_OBJ.003,-5.616880893707275,-0.25096920132637024,-0.5188567042350769,4.897155760907879e-07,-1.6393381357192993,-0.0,0.34131675958633423,0.3413167893886566,0.34131675958633423
ANIME_OBJ.004,-6.422344207763672,0.6170412302017212,-0.07388365268707275,4.897155760907879e-07,-1.6393381357192993,-0.0,0.2552758753299713,0.2552759051322937,0.2552758753299713
ANIME_OBJ.005,-6.104253768920898,0.6170412302017212,1.5403153896331787,4.897155760907879e-07,-1.6393381357192993,-0.0,0.25760146975517273,0.2576014995574951,0.25760146975517273
ANIME_OBJ.006,-5.976535320281982,-0.4576820135116577,-1.552135705947876,4.897155760907879e-07,-1.6393381357192993,-0.0,0.2474283128976822,0.24742832779884338,0.2474283128976822
Ground001,-6.063392639160156,-0.8177643418312073,0.033941224217414856,4.897155760907879e-07,0.0,-0.0,2.7479827404022217,0.10212250798940659,2.7479827404022217
Ground002,-8.105319023132324,-0.28285956382751465,0.033941224217414856,4.897155760907879e-07,0.0,-0.0,0.4141751825809479,1.8694485425949097,1.8694485425949097
Ground002.001,-6.825108528137207,-0.28285956382751465,1.6249237060546875,4.897155760907879e-07,0.44582119584083557,-0.0,2.3122384548187256,1.8694485425949097,0.07612960785627365
Ground002.002,-6.825108528137207,-0.28285956382751465,-1.84895658493042,4.897155760907879e-07,-0.31465429067611694,-0.0,2.3122384548187256,1.8694485425949097,0.07612960785627365
ÉJÉÅÉâ,0.0,0.0,0.0,3.705062865400066e-07,1.5707963705062866,0.0,1.0,1.0,1.0
